
Predictions were generated on 19-Aug-2019 at 16:37:54 using AA 
 AeroAcoustics
Number of observers      :    1
Number of frequencies    :   34
     Time           	Obs1_Freq10         	Obs1_Freq12.5       	Obs1_Freq16         	Obs1_Freq20         	Obs1_Freq25         	Obs1_Freq31.5       	Obs1_Freq40         	Obs1_Freq50         	Obs1_Freq63         	Obs1_Freq80         	Obs1_Freq100        	Obs1_Freq125        	Obs1_Freq160        	Obs1_Freq200        	Obs1_Freq250        	Obs1_Freq315        	Obs1_Freq400        	Obs1_Freq500        	Obs1_Freq630        	Obs1_Freq800        	Obs1_Freq1000       	Obs1_Freq1250       	Obs1_Freq1600       	Obs1_Freq2000       	Obs1_Freq2500       	Obs1_Freq3150       	Obs1_Freq4000       	Obs1_Freq5000       	Obs1_Freq6300       	Obs1_Freq8000       	Obs1_Freq10000      	Obs1_Freq12500      	Obs1_Freq16000      	Obs1_Freq20000      
      (s)           	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 	SPL                 
        24.0000	  4.779215E+001	  4.625291E+001	  4.476045E+001	  4.367096E+001	  4.284984E+001	  4.240858E+001	  4.258929E+001	  4.321331E+001	  4.377161E+001	  4.439542E+001	  4.535274E+001	  4.642435E+001	  4.726213E+001	  4.737728E+001	  4.672104E+001	  4.536987E+001	  4.370376E+001	  4.202138E+001	  4.005013E+001	  3.798963E+001	  3.603973E+001	  3.403759E+001	  3.175551E+001	  2.960154E+001	  2.732739E+001	  2.481323E+001	  2.202264E+001	  1.923008E+001	  1.614455E+001	  1.274853E+001	  9.388845E+000	  5.849534E+000	  1.721779E+000	 -2.211885E+000
        24.1000	  4.805242E+001	  4.648863E+001	  4.493384E+001	  4.371484E+001	  4.262174E+001	  4.167604E+001	  4.128334E+001	  4.162533E+001	  4.257947E+001	  4.390864E+001	  4.522664E+001	  4.643868E+001	  4.732610E+001	  4.743681E+001	  4.683261E+001	  4.548029E+001	  4.363098E+001	  4.180945E+001	  3.975078E+001	  3.755026E+001	  3.549164E+001	  3.341433E+001	  3.108070E+001	  2.889418E+001	  2.659688E+001	  2.406956E+001	  2.127901E+001	  1.850261E+001	  1.545446E+001	  1.212209E+001	  8.844314E+000	  5.404004E+000	  1.395572E+000	 -2.432625E+000
        24.2000	  4.832949E+001	  4.676874E+001	  4.522276E+001	  4.401106E+001	  4.290942E+001	  4.192430E+001	  4.146708E+001	  4.173598E+001	  4.264511E+001	  4.394696E+001	  4.523893E+001	  4.644496E+001	  4.736080E+001	  4.744599E+001	  4.686459E+001	  4.558458E+001	  4.373560E+001	  4.192347E+001	  3.993180E+001	  3.774306E+001	  3.569350E+001	  3.362575E+001	  3.130069E+001	  2.911914E+001	  2.682720E+001	  2.430830E+001	  2.152884E+001	  1.876368E+001	  1.572684E+001	  1.240424E+001	  9.132211E+000	  5.693023E+000	  1.679464E+000	 -2.159170E+000
        24.3000	  4.855768E+001	  4.699426E+001	  4.544812E+001	  4.424079E+001	  4.313484E+001	  4.212163E+001	  4.161022E+001	  4.181222E+001	  4.266446E+001	  4.393357E+001	  4.521082E+001	  4.640193E+001	  4.735909E+001	  4.746595E+001	  4.692432E+001	  4.573345E+001	  4.391256E+001	  4.213918E+001	  4.022995E+001	  3.806213E+001	  3.602606E+001	  3.397035E+001	  3.165490E+001	  2.947933E+001	  2.719420E+001	  2.468576E+001	  2.192003E+001	  1.916883E+001	  1.614617E+001	  1.283618E+001	  9.572155E+000	  6.135601E+000	  2.117366E+000	 -1.732618E+000
        24.4000	  4.877409E+001	  4.720356E+001	  4.564447E+001	  4.443875E+001	  4.333649E+001	  4.231001E+001	  4.175001E+001	  4.190552E+001	  4.270511E+001	  4.390414E+001	  4.512765E+001	  4.631513E+001	  4.728169E+001	  4.737210E+001	  4.685856E+001	  4.577899E+001	  4.403591E+001	  4.229622E+001	  4.045960E+001	  3.833625E+001	  3.631251E+001	  3.427263E+001	  3.198014E+001	  2.983111E+001	  2.757973E+001	  2.511498E+001	  2.240126E+001	  1.970106E+001	  1.672997E+001	  1.346777E+001	  1.023950E+001	  6.827105E+000	  2.820219E+000	 -1.033261E+000
        24.5000	  4.901779E+001	  4.743644E+001	  4.585142E+001	  4.463319E+001	  4.352544E+001	  4.247732E+001	  4.183558E+001	  4.189527E+001	  4.260359E+001	  4.374533E+001	  4.493494E+001	  4.607254E+001	  4.701567E+001	  4.714318E+001	  4.667517E+001	  4.577293E+001	  4.429735E+001	  4.268884E+001	  4.091478E+001	  3.888177E+001	  3.690090E+001	  3.489321E+001	  3.263478E+001	  3.052306E+001	  2.831492E+001	  2.589969E+001	  2.324064E+001	  2.059172E+001	  1.766977E+001	  1.444916E+001	  1.124686E+001	  7.844862E+000	  3.829852E+000	 -4.768105E-002
        24.6000	  4.929744E+001	  4.769363E+001	  4.606323E+001	  4.481919E+001	  4.371863E+001	  4.269315E+001	  4.200159E+001	  4.200241E+001	  4.264704E+001	  4.375937E+001	  4.495137E+001	  4.608073E+001	  4.697615E+001	  4.712870E+001	  4.672375E+001	  4.586056E+001	  4.448875E+001	  4.298882E+001	  4.125409E+001	  3.926757E+001	  3.731220E+001	  3.532085E+001	  3.307159E+001	  3.096506E+001	  2.876142E+001	  2.635062E+001	  2.369621E+001	  2.105166E+001	  1.813385E+001	  1.491640E+001	  1.171516E+001	  8.311457E+000	  4.290405E+000	  4.031459E-001
        24.7000	  4.957118E+001	  4.797061E+001	  4.629181E+001	  4.500744E+001	  4.391639E+001	  4.293854E+001	  4.223906E+001	  4.221609E+001	  4.282657E+001	  4.392725E+001	  4.514667E+001	  4.630094E+001	  4.717273E+001	  4.735279E+001	  4.703736E+001	  4.617155E+001	  4.470870E+001	  4.314307E+001	  4.142283E+001	  3.942836E+001	  3.747383E+001	  3.547602E+001	  3.320745E+001	  3.106844E+001	  2.881794E+001	  2.634574E+001	  2.361700E+001	  2.089626E+001	  1.789687E+001	  1.459783E+001	  1.132845E+001	  7.869285E+000	  3.805552E+000	 -1.021781E-001
        24.8000	  5.194543E+001	  5.084453E+001	  4.935388E+001	  4.787902E+001	  4.660226E+001	  4.554321E+001	  4.464476E+001	  4.404755E+001	  4.403113E+001	  4.467677E+001	  4.563204E+001	  4.661195E+001	  4.733686E+001	  4.741977E+001	  4.702299E+001	  4.609999E+001	  4.465391E+001	  4.312917E+001	  4.140326E+001	  3.943437E+001	  3.748739E+001	  3.549446E+001	  3.322830E+001	  3.109125E+001	  2.884410E+001	  2.637813E+001	  2.365996E+001	  2.095300E+001	  1.797134E+001	  1.469312E+001	  1.144386E+001	  8.003493E+000	  3.956786E+000	  5.949035E-002
        24.9000	  5.307841E+001	  5.230128E+001	  5.094655E+001	  4.955334E+001	  4.838272E+001	  4.739841E+001	  4.639371E+001	  4.542669E+001	  4.484995E+001	  4.490757E+001	  4.542958E+001	  4.623052E+001	  4.703216E+001	  4.716179E+001	  4.660241E+001	  4.558885E+001	  4.417582E+001	  4.269193E+001	  4.099235E+001	  3.908716E+001	  3.718725E+001	  3.524133E+001	  3.302514E+001	  3.093546E+001	  2.873983E+001	  2.633119E+001	  2.367460E+001	  2.102424E+001	  1.809656E+001	  1.486536E+001	  1.164923E+001	  8.230217E+000	  4.193593E+000	  2.948190E-001
        25.0000	  5.197174E+001	  5.146852E+001	  5.033476E+001	  4.903748E+001	  4.797240E+001	  4.709613E+001	  4.618609E+001	  4.529834E+001	  4.479776E+001	  4.492195E+001	  4.546646E+001	  4.628919E+001	  4.715131E+001	  4.721583E+001	  4.649430E+001	  4.537593E+001	  4.386643E+001	  4.231337E+001	  4.057114E+001	  3.864974E+001	  3.674641E+001	  3.480237E+001	  3.259171E+001	  3.050827E+001	  2.831951E+001	  2.591896E+001	  2.327223E+001	  2.063248E+001	  1.771681E+001	  1.449858E+001	  1.129461E+001	  7.887453E+000	  3.863399E+000	 -2.458003E-002
        25.1000	  5.183860E+001	  5.068669E+001	  4.881739E+001	  4.721150E+001	  4.595252E+001	  4.489807E+001	  4.392550E+001	  4.328088E+001	  4.327943E+001	  4.395720E+001	  4.490025E+001	  4.598798E+001	  4.700562E+001	  4.714470E+001	  4.644897E+001	  4.532804E+001	  4.380238E+001	  4.222986E+001	  4.048564E+001	  3.856716E+001	  3.667062E+001	  3.472746E+001	  3.251047E+001	  3.041394E+001	  2.820451E+001	  2.577511E+001	  2.309199E+001	  2.041378E+001	  1.745567E+001	  1.419334E+001	  1.095062E+001	  7.509573E+000	  3.456002E+000	 -4.503111E-001
        25.2000	  5.173477E+001	  5.059934E+001	  4.879468E+001	  4.723624E+001	  4.601156E+001	  4.504552E+001	  4.395787E+001	  4.306174E+001	  4.298095E+001	  4.370649E+001	  4.474001E+001	  4.589435E+001	  4.695069E+001	  4.713930E+001	  4.648050E+001	  4.534926E+001	  4.378246E+001	  4.216132E+001	  4.040558E+001	  3.847375E+001	  3.657672E+001	  3.462876E+001	  3.240053E+001	  3.028632E+001	  2.805086E+001	  2.558588E+001	  2.285774E+001	  2.013133E+001	  1.711906E+001	  1.379926E+001	  1.050508E+001	  7.018447E+000	  2.925176E+000	 -1.005030E+000
        25.3000	  5.130550E+001	  5.022346E+001	  4.849188E+001	  4.695888E+001	  4.576744E+001	  4.485966E+001	  4.391906E+001	  4.320172E+001	  4.329980E+001	  4.416559E+001	  4.528326E+001	  4.646185E+001	  4.747109E+001	  4.755455E+001	  4.676701E+001	  4.552662E+001	  4.385879E+001	  4.214480E+001	  4.035455E+001	  3.838918E+001	  3.648080E+001	  3.452040E+001	  3.227375E+001	  3.013633E+001	  2.787088E+001	  2.536820E+001	  2.259502E+001	  1.982235E+001	  1.675992E+001	  1.338883E+001	  1.005074E+001	  6.527614E+000	  2.406224E+000	 -1.536471E+000
        25.4000	  5.118769E+001	  5.011938E+001	  4.845008E+001	  4.689145E+001	  4.566810E+001	  4.474599E+001	  4.386338E+001	  4.318683E+001	  4.329556E+001	  4.418069E+001	  4.532535E+001	  4.651357E+001	  4.750914E+001	  4.760479E+001	  4.681631E+001	  4.553493E+001	  4.382867E+001	  4.208434E+001	  4.028057E+001	  3.829164E+001	  3.637498E+001	  3.440457E+001	  3.214349E+001	  2.998918E+001	  2.770298E+001	  2.517464E+001	  2.237078E+001	  1.956670E+001	  1.647050E+001	  1.306550E+001	  9.699268E+000	  6.154136E+000	  2.018119E+000	 -1.927862E+000
        25.5000	  4.989789E+001	  4.945658E+001	  4.911433E+001	  4.817950E+001	  4.666612E+001	  4.552164E+001	  4.489736E+001	  4.446212E+001	  4.418973E+001	  4.475240E+001	  4.576131E+001	  4.685871E+001	  4.773684E+001	  4.777996E+001	  4.695801E+001	  4.561577E+001	  4.387886E+001	  4.211181E+001	  4.028013E+001	  3.826427E+001	  3.633841E+001	  3.435620E+001	  3.207869E+001	  2.990699E+001	  2.760081E+001	  2.504827E+001	  2.221599E+001	  1.938334E+001	  1.625681E+001	  1.282156E+001	  9.430314E+000	  5.865585E+000	  1.716524E+000	 -2.232328E+000
        25.6000	  5.040139E+001	  4.889085E+001	  4.722625E+001	  4.595302E+001	  4.498782E+001	  4.434720E+001	  4.416885E+001	  4.407743E+001	  4.401031E+001	  4.464442E+001	  4.568399E+001	  4.677885E+001	  4.766258E+001	  4.769864E+001	  4.685154E+001	  4.543957E+001	  4.366880E+001	  4.186219E+001	  3.995819E+001	  3.790987E+001	  3.597293E+001	  3.398401E+001	  3.170641E+001	  2.954087E+001	  2.724366E+001	  2.470043E+001	  2.187725E+001	  1.905286E+001	  1.593458E+001	  1.250738E+001	  9.123438E+000	  5.566480E+000	  1.427718E+000	 -2.509193E+000
        25.7000	  5.060339E+001	  4.918770E+001	  4.750678E+001	  4.619877E+001	  4.521534E+001	  4.453614E+001	  4.428381E+001	  4.421787E+001	  4.418691E+001	  4.473009E+001	  4.572603E+001	  4.679411E+001	  4.765882E+001	  4.771244E+001	  4.686371E+001	  4.540789E+001	  4.366254E+001	  4.186318E+001	  3.990809E+001	  3.785370E+001	  3.590988E+001	  3.391176E+001	  3.162478E+001	  2.945340E+001	  2.715068E+001	  2.459996E+001	  2.176746E+001	  1.893373E+001	  1.580574E+001	  1.236916E+001	  8.977951E+000	  5.416113E+000	  1.275815E+000	 -2.658353E+000
        25.8000	  5.074544E+001	  4.933475E+001	  4.763720E+001	  4.629446E+001	  4.529110E+001	  4.459929E+001	  4.427826E+001	  4.425181E+001	  4.429284E+001	  4.474268E+001	  4.568381E+001	  4.673029E+001	  4.757614E+001	  4.765300E+001	  4.684005E+001	  4.537582E+001	  4.366203E+001	  4.190384E+001	  3.990409E+001	  3.784484E+001	  3.589518E+001	  3.388971E+001	  3.159664E+001	  2.942437E+001	  2.712338E+001	  2.457478E+001	  2.174450E+001	  1.891310E+001	  1.578760E+001	  1.235333E+001	  8.963700E+000	  5.402735E+000	  1.262757E+000	 -2.671191E+000
        25.9000	  5.085251E+001	  4.941007E+001	  4.766584E+001	  4.622563E+001	  4.501926E+001	  4.395716E+001	  4.308767E+001	  4.281073E+001	  4.326382E+001	  4.431989E+001	  4.553705E+001	  4.669954E+001	  4.756349E+001	  4.764160E+001	  4.685815E+001	  4.539661E+001	  4.369981E+001	  4.197514E+001	  3.993665E+001	  3.787382E+001	  3.592154E+001	  3.391458E+001	  3.162335E+001	  2.945663E+001	  2.716345E+001	  2.462371E+001	  2.180301E+001	  1.898075E+001	  1.586442E+001	  1.243852E+001	  9.054901E+000	  5.497628E+000	  1.358824E+000	 -2.576289E+000
        26.0000	  5.098927E+001	  4.955173E+001	  4.782258E+001	  4.640198E+001	  4.521571E+001	  4.415550E+001	  4.324815E+001	  4.290703E+001	  4.329040E+001	  4.427621E+001	  4.542184E+001	  4.654029E+001	  4.737830E+001	  4.748212E+001	  4.683252E+001	  4.541074E+001	  4.355771E+001	  4.172913E+001	  3.961886E+001	  3.740630E+001	  3.533660E+001	  3.324657E+001	  3.089776E+001	  2.869782E+001	  2.638621E+001	  2.384242E+001	  2.103445E+001	  1.824297E+001	  1.518179E+001	  1.184013E+001	  8.558550E+000	  5.119630E+000	  1.118481E+000	 -2.698908E+000
        26.1000	  5.113075E+001	  4.973380E+001	  4.801263E+001	  4.659575E+001	  4.541751E+001	  4.436280E+001	  4.343433E+001	  4.302226E+001	  4.332947E+001	  4.424502E+001	  4.533147E+001	  4.641607E+001	  4.725895E+001	  4.733392E+001	  4.675930E+001	  4.547644E+001	  4.363464E+001	  4.182758E+001	  3.981320E+001	  3.761844E+001	  3.556225E+001	  3.348727E+001	  3.115612E+001	  2.897169E+001	  2.667845E+001	  2.415868E+001	  2.137878E+001	  1.861390E+001	  1.557817E+001	  1.225769E+001	  8.988588E+000	  5.553265E+000	  1.545104E+000	 -2.287653E+000
        26.2000	  5.124170E+001	  4.989461E+001	  4.818035E+001	  4.676163E+001	  4.558531E+001	  4.453917E+001	  4.360842E+001	  4.313866E+001	  4.337615E+001	  4.423354E+001	  4.528033E+001	  4.632627E+001	  4.717981E+001	  4.724522E+001	  4.671813E+001	  4.556819E+001	  4.377185E+001	  4.201098E+001	  4.010770E+001	  3.793733E+001	  3.589750E+001	  3.383776E+001	  3.152141E+001	  2.934932E+001	  2.707141E+001	  2.457343E+001	  2.182073E+001	  1.908294E+001	  1.607460E+001	  1.277874E+001	  9.526279E+000	  6.098939E+000	  2.087773E+000	 -1.758460E+000
        26.3000	  5.132663E+001	  5.004363E+001	  4.834516E+001	  4.691572E+001	  4.573032E+001	  4.469842E+001	  4.379196E+001	  4.329520E+001	  4.348732E+001	  4.427715E+001	  4.526863E+001	  4.629898E+001	  4.714164E+001	  4.716583E+001	  4.663333E+001	  4.557035E+001	  4.384585E+001	  4.211345E+001	  4.028322E+001	  3.816011E+001	  3.613286E+001	  3.408871E+001	  3.179343E+001	  2.964483E+001	  2.739697E+001	  2.493890E+001	  2.223477E+001	  1.954544E+001	  1.658688E+001	  1.333813E+001	  1.012192E+001	  6.720244E+000	  2.722936E+000	 -1.124236E+000
        26.4000	  5.139588E+001	  5.015606E+001	  4.847768E+001	  4.703967E+001	  4.584154E+001	  4.480898E+001	  4.389904E+001	  4.335365E+001	  4.347508E+001	  4.421483E+001	  4.517620E+001	  4.616362E+001	  4.700432E+001	  4.708996E+001	  4.660421E+001	  4.565985E+001	  4.410568E+001	  4.244974E+001	  4.066542E+001	  3.860854E+001	  3.661308E+001	  3.459232E+001	  3.231885E+001	  3.019057E+001	  2.796348E+001	  2.552740E+001	  2.284652E+001	  2.017813E+001	  1.723843E+001	  1.400367E+001	  1.079332E+001	  7.389065E+000	  3.378490E+000	 -4.893810E-001
        26.5000	  5.149553E+001	  5.030651E+001	  4.866701E+001	  4.721966E+001	  4.600298E+001	  4.496876E+001	  4.406330E+001	  4.349260E+001	  4.358027E+001	  4.425813E+001	  4.514956E+001	  4.608903E+001	  4.695304E+001	  4.698949E+001	  4.633364E+001	  4.532271E+001	  4.385944E+001	  4.228408E+001	  4.046351E+001	  3.841272E+001	  3.641164E+001	  3.439915E+001	  3.215347E+001	  3.007275E+001	  2.791482E+001	  2.556930E+001	  2.299710E+001	  2.043840E+001	  1.761382E+001	  1.449160E+001	  1.137306E+001	  8.041895E+000	  4.086181E+000	  2.435478E-001
        26.6000	  5.159587E+001	  5.045122E+001	  4.886309E+001	  4.740528E+001	  4.616909E+001	  4.513402E+001	  4.424064E+001	  4.365984E+001	  4.371123E+001	  4.438742E+001	  4.530495E+001	  4.626046E+001	  4.710540E+001	  4.721811E+001	  4.668121E+001	  4.570365E+001	  4.417420E+001	  4.251834E+001	  4.070294E+001	  3.862775E+001	  3.661923E+001	  3.459255E+001	  3.232012E+001	  3.020070E+001	  2.798965E+001	  2.557666E+001	  2.292548E+001	  2.028884E+001	  1.738401E+001	  1.418446E+001	  1.100322E+001	  7.621762E+000	  3.626912E+000	 -2.359870E-001
        26.7000	  5.169607E+001	  5.058688E+001	  4.906314E+001	  4.760110E+001	  4.634994E+001	  4.531325E+001	  4.443190E+001	  4.386034E+001	  4.390935E+001	  4.458353E+001	  4.551516E+001	  4.648553E+001	  4.733895E+001	  4.745505E+001	  4.690369E+001	  4.583277E+001	  4.416856E+001	  4.244694E+001	  4.060592E+001	  3.849370E+001	  3.646571E+001	  3.442250E+001	  3.212865E+001	  2.998308E+001	  2.774058E+001	  2.529174E+001	  2.260217E+001	  1.993080E+001	  1.699396E+001	  1.376857E+001	  1.057211E+001	  7.185342E+000	  3.196263E+000	 -6.520502E-001
        26.8000	  5.177946E+001	  5.070766E+001	  4.927671E+001	  4.798415E+001	  4.701905E+001	  4.629808E+001	  4.552374E+001	  4.475164E+001	  4.446085E+001	  4.480811E+001	  4.552576E+001	  4.640668E+001	  4.723680E+001	  4.729282E+001	  4.667221E+001	  4.558927E+001	  4.397653E+001	  4.229911E+001	  4.045852E+001	  3.838670E+001	  3.637605E+001	  3.435080E+001	  3.208052E+001	  2.996195E+001	  2.775143E+001	  2.534009E+001	  2.269282E+001	  2.006219E+001	  1.716623E+001	  1.397894E+001	  1.081197E+001	  7.447169E+000	  3.472730E+000	 -3.708984E-001
        26.9000	  5.053602E+001	  4.968928E+001	  4.844211E+001	  4.729644E+001	  4.649015E+001	  4.591645E+001	  4.525418E+001	  4.456098E+001	  4.433023E+001	  4.473304E+001	  4.548022E+001	  4.638411E+001	  4.719982E+001	  4.720394E+001	  4.648785E+001	  4.541511E+001	  4.396044E+001	  4.243034E+001	  4.069114E+001	  3.875404E+001	  3.683438E+001	  3.487445E+001	  3.265017E+001	  3.056006E+001	  2.837027E+001	  2.597359E+001	  2.333472E+001	  2.070487E+001	  1.780123E+001	  1.459619E+001	  1.140400E+001	  8.006952E+000	  3.991120E+000	  1.074826E-001
        27.0000	  5.097725E+001	  5.049416E+001	  4.935715E+001	  4.809390E+001	  4.714919E+001	  4.643968E+001	  4.567466E+001	  4.488151E+001	  4.445693E+001	  4.466277E+001	  4.525899E+001	  4.609741E+001	  4.693283E+001	  4.699063E+001	  4.628173E+001	  4.519922E+001	  4.373179E+001	  4.219647E+001	  4.046578E+001	  3.854999E+001	  3.664540E+001	  3.469939E+001	  3.248882E+001	  3.040821E+001	  2.822468E+001	  2.583171E+001	  2.319472E+001	  2.056542E+001	  1.766159E+001	  1.445619E+001	  1.126421E+001	  7.868506E+000	  3.855965E+000	 -2.298211E-002
        27.1000	  5.107445E+001	  5.062226E+001	  4.928528E+001	  4.782453E+001	  4.675622E+001	  4.605888E+001	  4.520301E+001	  4.427998E+001	  4.391750E+001	  4.429689E+001	  4.505467E+001	  4.600707E+001	  4.691445E+001	  4.701439E+001	  4.631005E+001	  4.520930E+001	  4.372141E+001	  4.216542E+001	  4.043048E+001	  3.851807E+001	  3.661980E+001	  3.467452E+001	  3.245781E+001	  3.036481E+001	  2.816209E+001	  2.574293E+001	  2.307376E+001	  2.041131E+001	  1.747175E+001	  1.423011E+001	  1.100705E+001	  7.584856E+000	  3.549987E+000	 -3.421703E-001
        27.2000	  5.154059E+001	  5.046167E+001	  4.870150E+001	  4.717492E+001	  4.599231E+001	  4.507920E+001	  4.407145E+001	  4.328107E+001	  4.332989E+001	  4.415301E+001	  4.522933E+001	  4.641550E+001	  4.743291E+001	  4.747027E+001	  4.665119E+001	  4.544608E+001	  4.386174E+001	  4.223039E+001	  4.046014E+001	  3.852748E+001	  3.662618E+001	  3.467448E+001	  3.244299E+001	  3.032831E+001	  2.809576E+001	  2.563787E+001	  2.292165E+001	  2.021052E+001	  1.721783E+001	  1.392133E+001	  1.065027E+001	  7.186337E+000	  3.115553E+000	 -7.982618E-001
        27.3000	  5.232155E+001	  5.107439E+001	  4.923592E+001	  4.757702E+001	  4.623032E+001	  4.515696E+001	  4.405346E+001	  4.316390E+001	  4.309204E+001	  4.384192E+001	  4.488613E+001	  4.601651E+001	  4.707640E+001	  4.721173E+001	  4.646519E+001	  4.524442E+001	  4.357179E+001	  4.185330E+001	  4.005503E+001	  3.809114E+001	  3.618362E+001	  3.423152E+001	  3.200336E+001	  2.988956E+001	  2.765313E+001	  2.518533E+001	  2.245211E+001	  1.971903E+001	  1.669834E+001	  1.336932E+001	  1.006762E+001	  6.576460E+000	  2.483852E+000	 -1.439245E+000
        27.4000	  5.246205E+001	  5.122076E+001	  4.943229E+001	  4.775928E+001	  4.639017E+001	  4.529608E+001	  4.422296E+001	  4.336220E+001	  4.328394E+001	  4.403519E+001	  4.509221E+001	  4.622073E+001	  4.726472E+001	  4.741035E+001	  4.665954E+001	  4.537632E+001	  4.362692E+001	  4.186100E+001	  4.004403E+001	  3.805101E+001	  3.613727E+001	  3.417644E+001	  3.193229E+001	  2.979666E+001	  2.753144E+001	  2.502673E+001	  2.224853E+001	  1.946857E+001	  1.639642E+001	  1.301414E+001	  9.666346E+000	  6.136521E+000	  2.013913E+000	 -1.922524E+000
        27.5000	  5.168191E+001	  5.086925E+001	  5.012648E+001	  4.902301E+001	  4.744206E+001	  4.617776E+001	  4.535786E+001	  4.475294E+001	  4.431880E+001	  4.474061E+001	  4.565136E+001	  4.667146E+001	  4.757866E+001	  4.766760E+001	  4.687886E+001	  4.551879E+001	  4.372812E+001	  4.193726E+001	  4.008407E+001	  3.806155E+001	  3.614117E+001	  3.416966E+001	  3.190857E+001	  2.975368E+001	  2.746502E+001	  2.493064E+001	  2.211645E+001	  1.929935E+001	  1.618664E+001	  1.276240E+001	  9.378184E+000	  5.817822E+000	  1.671861E+000	 -2.274105E+000
        27.6000	  4.881472E+001	  4.842259E+001	  4.836477E+001	  4.763069E+001	  4.605924E+001	  4.485923E+001	  4.437831E+001	  4.413439E+001	  4.397602E+001	  4.456896E+001	  4.560576E+001	  4.668343E+001	  4.758950E+001	  4.769497E+001	  4.689910E+001	  4.548818E+001	  4.372522E+001	  4.191906E+001	  4.000678E+001	  3.797478E+001	  3.605000E+001	  3.407085E+001	  3.180149E+001	  2.964049E+001	  2.734419E+001	  2.479783E+001	  2.196746E+001	  1.913290E+001	  1.600061E+001	  1.255575E+001	  9.153598E+000	  5.578617E+000	  1.422851E+000	 -2.524515E+000
        27.7000	  4.876672E+001	  4.827134E+001	  4.823025E+001	  4.766802E+001	  4.623373E+001	  4.494402E+001	  4.438712E+001	  4.419119E+001	  4.408731E+001	  4.459108E+001	  4.558690E+001	  4.663961E+001	  4.750112E+001	  4.760596E+001	  4.682081E+001	  4.538797E+001	  4.366954E+001	  4.187791E+001	  3.991581E+001	  3.787494E+001	  3.594031E+001	  3.394984E+001	  3.167188E+001	  2.950894E+001	  2.721338E+001	  2.466797E+001	  2.183875E+001	  1.900595E+001	  1.587643E+001	  1.243555E+001	  9.038235E+000	  5.469254E+000	  1.321578E+000	 -2.617086E+000
        27.8000	  4.752529E+001	  4.598532E+001	  4.451197E+001	  4.345503E+001	  4.274559E+001	  4.250634E+001	  4.289855E+001	  4.344681E+001	  4.385018E+001	  4.453051E+001	  4.561683E+001	  4.674232E+001	  4.761934E+001	  4.771175E+001	  4.691142E+001	  4.544416E+001	  4.374014E+001	  4.198195E+001	  3.996263E+001	  3.790585E+001	  3.595795E+001	  3.395395E+001	  3.166380E+001	  2.949503E+001	  2.719700E+001	  2.465033E+001	  2.182110E+001	  1.898995E+001	  1.586397E+001	  1.242854E+001	  9.037533E+000	  5.475434E+000	  1.335272E+000	 -2.597195E+000
        27.9000	  4.756855E+001	  4.599267E+001	  4.441716E+001	  4.316400E+001	  4.206632E+001	  4.120645E+001	  4.097879E+001	  4.147301E+001	  4.254742E+001	  4.397682E+001	  4.538038E+001	  4.664264E+001	  4.755653E+001	  4.765822E+001	  4.689912E+001	  4.545490E+001	  4.376192E+001	  4.204584E+001	  4.001432E+001	  3.795030E+001	  3.599818E+001	  3.399223E+001	  3.170336E+001	  2.954007E+001	  2.725161E+001	  2.471769E+001	  2.190351E+001	  1.908761E+001	  1.597798E+001	  1.255893E+001	  9.181378E+000	  5.629539E+000	  1.495662E+000	 -2.436171E+000
        28.0000	  4.777279E+001	  4.620258E+001	  4.463081E+001	  4.340114E+001	  4.232116E+001	  4.142657E+001	  4.110389E+001	  4.150875E+001	  4.251850E+001	  4.388745E+001	  4.523559E+001	  4.648465E+001	  4.739457E+001	  4.750691E+001	  4.683312E+001	  4.549125E+001	  4.380500E+001	  4.210406E+001	  4.014486E+001	  3.807910E+001	  3.612709E+001	  3.412534E+001	  3.184428E+001	  2.969032E+001	  2.741582E+001	  2.490163E+001	  2.211134E+001	  1.931929E+001	  1.623453E+001	  1.283947E+001	  9.480589E+000	  5.941619E+000	  1.813157E+000	 -2.122575E+000
        28.1000	  4.807711E+001	  4.651087E+001	  4.494880E+001	  4.372544E+001	  4.263191E+001	  4.168729E+001	  4.128678E+001	  4.160996E+001	  4.255964E+001	  4.388316E+001	  4.518901E+001	  4.641726E+001	  4.734786E+001	  4.743912E+001	  4.681953E+001	  4.559437E+001	  4.391527E+001	  4.222384E+001	  4.034647E+001	  3.829068E+001	  3.634594E+001	  3.435331E+001	  3.208266E+001	  2.993684E+001	  2.767199E+001	  2.517150E+001	  2.239828E+001	  1.962345E+001	  1.655664E+001	  1.317874E+001	  9.832841E+000	  6.302131E+000	  2.175526E+000	 -1.765953E+000
